Matthew|26|42|Again, going away a second time, He prayed, saying, My Father, if this cannot pass away unless I drink it, Your will be done.
Matthew|26|43|And coming again, He found them sleeping, for their eyes were heavy.
Matthew|26|44|And leaving them, He went away again and prayed a third time, saying the same word again.
Matthew|26|45|Then He came to the disciples and said to them, Are you still sleeping and resting? Behold, the hour has drawn near, and the Son of Man is being delivered up into the hands of sinners.
Matthew|26|46|Arise, let us be going. Behold, the one who is betraying Me has drawn near.
Matthew|26|47|And while He was still speaking, behold, Judas, one of the twelve, came, and with him a great crowd with swords and clubs, from the chief priests and elders of the people.
Matthew|26|48|Now the one who was betraying Him had given them a sign, saying, Whomever I kiss, He is the one; seize Him.
Matthew|26|49|And immediately he came to Jesus and said, Rejoice, Rabbi, and kissed Him affectionately.
Matthew|26|50|But Jesus said to him, Friend, what are you here for? Then they came and laid hands on Jesus and seized Him.
Matthew|26|51|And behold, one of those with Jesus stretched out his hand and drew his sword, and struck the slave of the high priest and took off his ear.
Matthew|26|52|Then Jesus said to him, Return your sword to its place, for all those who take up the sword will perish by the sword.
Matthew|26|53|Or do you think that I cannot beseech My Father, and He will provide Me at once with more than twelve legions of angels?
Matthew|26|54|How then shall the Scriptures be fulfilled which say that it must happen this way?
Matthew|26|55|In that hour Jesus said to the crowds, Have you come out as against a robber with swords and clubs to arrest Me? Day after day I sat in the temple teaching, and you did not seize Me.
Matthew|26|56|But all this has happened in order that the writings of the prophets may be fulfilled. Then all the disciples left Him and fled.
Matthew|26|57|And those who seized Jesus led Him away to Caiaphas the high priest, where the scribes and the elders had gathered.
Matthew|26|58|And Peter followed Him at a distance to the courtyard of the high priest; and entering within, he sat with the attendants to see the end.
Matthew|26|59|Now the chief priests and the whole Sanhedrin were seeking false testimony against Jesus so that they might put Him to death,
Matthew|26|60|And they did not find it, though many false witnesses came forward. But later two came
Matthew|26|61|And said, This man said, I am able to destroy the temple of God and build it up in three days.
Matthew|26|62|And the high priest stood up and said to Him, Do You answer nothing? What is it that these testify against You?
Matthew|26|63|But Jesus remained silent. And the high priest said to Him, I charge You to swear by the living God to tell us if You are the Christ, the Son of God.
Matthew|26|64|Jesus said to him, You have said rightly. Nevertheless I say to you, From now on you will see the Son of Man sitting at the right hand of Power and coming on the clouds of heaven.
Matthew|26|65|Then the high priest tore his garments, saying, He has blasphemed! What further need do we have of witnesses? Behold, now you have heard the blasphemy.
Matthew|26|66|What do you think? And they answered and said, He is worthy of death.
Matthew|26|67|Then they spat in His face and beat Him with their fists, and others slapped Him,
Matthew|26|68|Saying, Prophesy to us, Christ! Who is the one who hit You?
Matthew|26|69|Now Peter was sitting outside in the courtyard, and a servant girl came to him and said, You also were with Jesus the Galilean.
Matthew|26|70|But he denied it before all, saying, I do not know what you are talking about!
Matthew|26|71|And after he had gone out to the porch, another girl saw him and said to those who were there, This man was with Jesus the Nazarene.
Matthew|26|72|And again he denied with an oath, I do not know the man!
Matthew|26|73|And after a little while those who were standing there came to Peter and said, Surely you also are one of them, for your speech also makes it clear that you are.
Matthew|26|74|Then he began to curse and to swear: I do not know the man! And immediately a rooster crowed.
Matthew|26|75|And Peter remembered the word which Jesus had said, Before a rooster crows, you will deny Me three times. And he went out and wept bitterly.
Matthew|27|1|Now when morning had come, all the chief priests and the elders of the people took counsel against Jesus to put Him to death.
Matthew|27|2|And having bound Him, they led Him away and delivered Him to Pilate the governor.
Matthew|27|3|Then Judas, who betrayed Him, seeing that He was condemned, regretted and returned the thirty pieces of silver to the chief priests and elders,
Matthew|27|4|Saying, I have sinned in betraying innocent blood. But they said, What is that to us? You see to that yourself!
Matthew|27|5|And he threw the pieces of silver into the temple and departed, and he went away and hanged himself.
Matthew|27|6|And the chief priests took the pieces of silver and said, It is not lawful to put them into the temple treasury, since it is blood money.
Matthew|27|7|And after taking counsel, they bought with it the potter’s field as a burial place for strangers.
Matthew|27|8|Therefore that field has been called the Field of Blood to this day.
Matthew|27|9|At that time what was spoken through Jeremiah the prophet was fulfilled, saying, “And they took the thirty pieces of silver, the price of Him that had been priced, whom they of the sons of Israel had priced,
Matthew|27|10|And they gave them for the potter’s field, as the Lord directed me.”
Matthew|27|11|And Jesus stood before the governor, and the governor questioned Him, saying, Are You the King of the Jews? And Jesus said, It is as you say.
Matthew|27|12|And while He was being accused by the chief priests and elders, He answered nothing.
Matthew|27|13|Then Pilate said to Him, Do You not hear how many things they testify against You?
Matthew|27|14|And He did not answer him, not even to one word, so that the governor marveled greatly.
Matthew|27|15|Now at the feasts the governor was accustomed to release to the crowd one prisoner whom they wanted.
Matthew|27|16|And they had at that time a notorious prisoner named Barabbas.
Matthew|27|17|Therefore when they were gathered together, Pilate said to them, Whom do you want me to release to you? Barabbas or Jesus who is called Christ?
Matthew|27|18|For he knew that it was because of envy that they had delivered Him up.
Matthew|27|19|And while he was sitting on the judgment seat, his wife sent word to him, saying, Have nothing to do with that righteous man, for I have suffered much today in a dream because of Him.
Matthew|27|20|But the chief priests and the elders persuaded the crowds to ask for Barabbas and to destroy Jesus.
Matthew|27|21|And the governor answered and said to them, Which of the two do you want me to release to you? And they said, Barabbas.
Matthew|27|22|Pilate said to them, What then shall I do with Jesus who is called Christ? They all said, Let Him be crucified!
Matthew|27|23|But he said, Why, what evil has He done? But they cried out the more, saying, Let Him be crucified!
Matthew|27|24|And Pilate, seeing that nothing was gained but rather that an uproar was taking place, took water and washed his hands before the crowd, saying, I am innocent of this man’s blood. You see to it yourselves.
Matthew|27|25|And all the people answered and said, His blood be upon us and upon our children!
Matthew|27|26|Then he released to them Barabbas, but Jesus he scourged and delivered up to be crucified.
Matthew|27|27|Then the governor’s soldiers took Jesus into the praetorium and gathered about Him the whole cohort.
Matthew|27|28|And they stripped Him and put a scarlet robe around Him,
Matthew|27|29|And they wove a crown of thorns and placed it on His head and put a reed in His right hand; and they kneeled before Him and mocked Him, saying, Rejoice, King of the Jews!
Matthew|27|30|And they spat on Him and took the reed and beat Him on the head.
Matthew|27|31|And when they had mocked Him, they stripped Him of the robe and put His garments on Him, and led Him away to crucify Him.
Matthew|27|32|And as they were going out, they found a man of Cyrene, Simon by name; this one they compelled to take up His cross.
Matthew|27|33|And when they had come to a place called Golgotha, that is to say, Place of a Skull,
Matthew|27|34|They gave Him wine to drink, mingled with gall. And when He tasted it, He would not drink.
Matthew|27|35|And when they had crucified Him, they divided His garments among themselves, casting lots.
Matthew|27|36|And they sat down and guarded Him there.
Matthew|27|37|And they set in writing over His head the charge against Him: THIS IS JESUS, THE KING OF THE JEWS.
Matthew|27|38|At that time two robbers were crucified with Him, one on the right and one on the left.
Matthew|27|39|And those who were passing by blasphemed Him, wagging their heads
Matthew|27|40|And saying, You who destroy the temple and build it up in three days, save Yourself! If You are the Son of God, come down from the cross!
Matthew|27|41|Likewise also the chief priests with the scribes and elders mocked Him and said,
Matthew|27|42|He saved others; Himself He cannot save. He is King of Israel; let Him come down now from the cross, and we will believe on Him.
Matthew|27|43|He trusts in God; let Him rescue Him now if He wants Him, for He said, I am the Son of God.
Matthew|27|44|And in the same way the robbers who were crucified with Him also reproached Him.
Matthew|27|45|Now from the sixth hour darkness fell over all the land until the ninth hour.
Matthew|27|46|And about the ninth hour Jesus cried out with a loud voice, saying, Eli, Eli, lama sabachthani? that is, My God, My God, why have You forsaken Me?
Matthew|27|47|And some of those standing there, when they heard this, said, This man is calling Elijah.
Matthew|27|48|And immediately one of them ran, and taking a sponge, he soaked it with vinegar and put it on a reed, and gave it to Him to drink.
Matthew|27|49|But the rest said, Let Him be. Let us see if Elijah is coming to save Him.
Matthew|27|50|And Jesus cried out again with a loud voice and yielded up His spirit.
Matthew|27|51|And behold, the veil of the temple was split in two from top to bottom, and the earth was shaken and the rocks were split,
Matthew|27|52|And the tombs were opened, and many bodies of the saints who had fallen asleep were raised.
Matthew|27|53|And they came out of the tombs after His resurrection and entered into the holy city and appeared to many.
Matthew|27|54|Now the centurion and those with him guarding Jesus, when they saw the earthquake and the things that happened, became greatly frightened, saying, Truly this was the Son of God.
Matthew|27|55|And many women were there looking on from a distance, who had followed Jesus from Galilee, ministering to Him,
Matthew|27|56|Among whom were Mary the Magdalene, and Mary the mother of James and Joseph, and the mother of the sons of Zebedee.
Matthew|27|57|And when evening fell, there came a rich man from Arimathea, named Joseph, who himself had also become a disciple of Jesus.
Matthew|27|58|This man came to Pilate and asked for the body of Jesus. Then Pilate commanded that it be given to him.
Matthew|27|59|And Joseph took the body and wrapped it in a clean, fine linen cloth.
Matthew|27|60|And he laid it in his own new tomb, which he had hewn in the rock. And having rolled a great stone in front of the door of the tomb, he went away.
Matthew|27|61|And Mary the Magdalene was there, and the other Mary, sitting opposite the grave.
Matthew|27|62|On the next day, which is the day after the preparation, the chief priests and the Pharisees gathered unto Pilate,
Matthew|27|63|Saying, Sir, we have remembered that while He was still living, that deceiver said, After three days I will arise.
Matthew|27|64|Therefore, give orders for the grave to be secured until the third day, lest His disciples come and steal Him away and say to the people, He has been raised from the dead. And the last deception will be worse than the first.
Matthew|27|65|Pilate said to them, Take a guard. Go and make the tomb as secure as you know how.
Matthew|27|66|And they went and secured the grave, sealing the stone, with the guard being there.
Matthew|28|1|Now late on the Sabbath, as it began to dawn toward the first day of the week, Mary the Magdalene and the other Mary came to look at the grave.
Matthew|28|2|And behold, there was a great earthquake, for an angel of the Lord descended out of heaven and came and rolled away the stone and sat upon it.
Matthew|28|3|And his appearance was like lightning, and his garment as white as snow.
Matthew|28|4|And for fear of him the guards shook and became like dead men.
Matthew|28|5|And the angel answered and said to the women, Do not be afraid, for I know that you are seeking Jesus, the crucified.
Matthew|28|6|He is not here, for He has been raised, even as He said. Come, see the place where He was lying.
Matthew|28|7|And go quickly and tell His disciples that He has been raised from the dead, and behold, He goes before you into Galilee. There you will see Him. Behold, I have told you.
Matthew|28|8|And they went away quickly from the tomb with fear and great joy and ran to report this to His disciples.
Matthew|28|9|And behold, Jesus met them, saying, Rejoice! And they came to Him and took hold of His feet and worshipped Him.
Matthew|28|10|Then Jesus said to them, Do not be afraid. Go and report to My brothers that they should go into Galilee, and there they will see Me.
Matthew|28|11|And as they were going, behold, some from the guard came into the city and reported to the chief priests all that had happened.
Matthew|28|12|And after the chief priests had gathered with the elders and had taken counsel, they gave a large sum of money to the soldiers,
Matthew|28|13|Saying, Say this, His disciples came by night and stole Him away while we slept.
Matthew|28|14|And if this comes to the governor’s ears, we will persuade him and make sure that you have nothing to worry about.
Matthew|28|15|And they took the money and did as they were instructed. And this account has been widely spread among the Jews until this very day.
Matthew|28|16|And the eleven disciples went to Galilee, to the mountain where Jesus directed them.
Matthew|28|17|And when they saw Him, they worshipped Him, though some doubted.
Matthew|28|18|And Jesus came and spoke to them, saying, All authority has been given to Me in heaven and on earth.
Matthew|28|19|Go therefore and disciple all the nations, baptizing them into the name of the Father and of the Son and of the Holy Spirit,
Matthew|28|20|Teaching them to observe all that I have commanded you. And behold, I am with you all the days until the consummation of the age.
Mark|1|1|The beginning of the gospel of Jesus Christ, the Son of God,
Mark|1|2|Even as it is written in Isaiah the prophet: “Behold, I send My messenger before Your face, who will prepare Your way,
Mark|1|3|A voice of one crying in the wilderness: Prepare the way of the Lord; make straight His paths.”
Mark|1|4|John came baptizing in the wilderness and preaching a baptism of repentance for forgiveness of sins.
Mark|1|5|And all the region of Judea went out to him, and all the people of Jerusalem; and they were baptized by him in the Jordan River, as they confessed their sins.
Mark|1|6|And John was clothed in camel’s hair and had a leather girdle around his loins, and he ate locusts and wild honey.
Mark|1|7|And he preached, saying, He who is stronger than I comes after me, the thong of whose sandals I am not worthy to stoop down and untie.
Mark|1|8|I have baptized you in water, but He Himself will baptize you in the Holy Spirit.
Mark|1|9|And in those days Jesus came from Nazareth of Galilee and was baptized in the Jordan by John.
Mark|1|10|And immediately, coming up out of the water, He saw the heavens being parted and the Spirit as a dove descending upon Him.
Mark|1|11|And a voice came out of the heavens: You are My Son, the Beloved; in You I have found My delight.
Mark|1|12|And immediately the Spirit thrust Him out into the wilderness.
Mark|1|13|And He was in the wilderness forty days, being tempted by Satan; and He was with the wild animals, and the angels ministered to Him.
Mark|1|14|And after John was delivered up, Jesus came into Galilee, proclaiming the gospel of God,
Mark|1|15|And saying, The time is fulfilled and the kingdom of God has drawn near. Repent and believe in the gospel.
Mark|1|16|And passing beside the Sea of Galilee, He saw Simon and Andrew, Simon’s brother, casting a net in the sea, for they were fishermen.
Mark|1|17|And Jesus said to them, Come after Me, and I will cause you to become fishers of men.
Mark|1|18|And immediately leaving the nets, they followed Him.
Mark|1|19|And going on a little, He saw James the son of Zebedee and John his brother, who also were in their boat, mending the nets.
Mark|1|20|And immediately He called them, and leaving their father Zebedee in the boat with the hired servants, they went after Him.
Mark|1|21|And they went into Capernaum, and immediately, on the Sabbath, He entered into the synagogue and taught.
Mark|1|22|And they were astounded at His teaching, for He taught them as One having authority and not like the scribes.
Mark|1|23|And immediately, there was in their synagogue a man with an unclean spirit, and he cried out, saying,
Mark|1|24|What have we to do with You, Jesus, Nazarene? Have You come to destroy us? I know who You are — the Holy One of God.
Mark|1|25|And Jesus rebuked him, saying, Be quiet and come out of him!
Mark|1|26|And the unclean spirit, convulsing him and shouting with a loud voice, came out of him.
Mark|1|27|And they were all amazed, so that they discussed among themselves, saying, What is this? A new teaching! With authority He orders even the unclean spirits, and they obey Him.
Mark|1|28|And immediately the report concerning Him went out everywhere into all the surrounding region of Galilee.
Mark|1|29|And immediately, going out of the synagogue, they came into the house of Simon and Andrew with James and John.
Mark|1|30|And Simon’s mother-in-law was lying down with a fever, and immediately they told Him about her.
Mark|1|31|And He came to her and raised her up, holding her hand, and the fever left her, and she served them.
Mark|1|32|And when evening fell and the sun had set, they brought to Him all those who were ill and those who were demon-possessed.
Mark|1|33|And the whole city was gathered together at the door.
Mark|1|34|And He healed many who were ill with various diseases, and He cast out many demons and did not allow the demons to speak, because they knew Him.
Mark|1|35|And rising very early in the morning, while it was still night, He went out and went away to a deserted place, and there He prayed.
Mark|1|36|And Simon and those with him hunted for Him,
Mark|1|37|And they found Him and said to Him, All are seeking You.
Mark|1|38|And He said to them, Let us go elsewhere into the nearby towns that I may preach there also, because for this purpose I came out.
Mark|1|39|And He went preaching in their synagogues in the whole of Galilee and casting out the demons.
Mark|1|40|And a leper came to Him, entreating Him and falling on his knees and saying to Him, If You are willing, You can cleanse me.
Mark|1|41|And He was moved with compassion, and stretching out His hand, He touched him and said to him, I am willing; be cleansed!
Mark|1|42|And immediately the leprosy left him, and he was cleansed.
Mark|1|43|And sternly charging him, immediately He thrust him out,
Mark|1|44|And said to him, See that you say nothing to anyone; but go, show yourself to the priest and offer for your cleansing the things which Moses commanded, for a testimony to them.
Mark|1|45|But he went out and began to proclaim it much and to spread the matter abroad, so that He could no longer enter openly into a city, but He stayed outside in deserted places. And they came to Him from everywhere.
Mark|2|1|And He entered again into Capernaum after a few days, and it was heard that He was at home.
Mark|2|2|And many were gathered together, so that there was no longer room, not even at the door. And He spoke to them the word.
Mark|2|3|And they came, bringing to Him a paralytic carried by four men.
Mark|2|4|And being unable to bring him to Him because of the crowd, they removed the roof where He was. And when they had dug through, they lowered the mat on which the paralytic was lying.
Mark|2|5|And Jesus, seeing their faith, said to the paralytic, Child, your sins are forgiven.
Mark|2|6|But some of the scribes were sitting there and reasoning in their hearts,
Mark|2|7|Why is this man speaking this way? He is blaspheming! Who can forgive sins except One, God?
Mark|2|8|And immediately Jesus, knowing fully in His spirit that they were reasoning this way within themselves, said to them, Why are you reasoning about these things in your hearts?
Mark|2|9|Which is easier: to say to the paralytic, Your sins are forgiven, or to say, Rise and take up your mat and walk?
Mark|2|10|But that you may know that the Son of Man has authority to forgive sins on earth — He said to the paralytic,
Mark|2|11|To you I say, Rise, take up your mat and go to your house.
Mark|2|12|And he rose and immediately took up the mat and went out before them all, so that they were all amazed and glorified God, saying, We have never seen anything like this!
Mark|2|13|And He went out again beside the sea. And all the crowd came to Him, and He taught them.
Mark|2|14|And as He passed by, He saw Levi the son of Alphaeus sitting at the tax office, and He said to him, Follow Me. And he rose and followed Him.
Mark|2|15|And as He reclined at table in his house, many tax collectors and sinners were reclining together with Jesus and His disciples, for there were many, and they were following Him.
Mark|2|16|And the scribes of the Pharisees, seeing that He ate with sinners and tax collectors, said to His disciples, Why does He eat with tax collectors and sinners?
Mark|2|17|And when Jesus heard this, He said to them, Those who are strong have no need of a physician, but those who are ill; I did not come to call the righteous, but sinners.
Mark|2|18|And the disciples of John and the Pharisees were fasting. And they came and said to Him, Why do the disciples of John and the disciples of the Pharisees fast, but Your disciples do not fast?
Mark|2|19|And Jesus said to them, The sons of the bridechamber cannot fast while the bridegroom is with them, can they? For as long a time as they have the bridegroom with them they cannot fast.
Mark|2|20|But days will come when the bridegroom will be taken away from them, and then they will fast in that day.
Mark|2|21|No one sews a patch of unfulled cloth on an old garment; otherwise, that which fills it up pulls away from it, the new from the old, and a worse tear is made.
Mark|2|22|And no one puts new wine into old wineskins; otherwise, the wine will burst the wineskins, and the wine is ruined as well as the wineskins; but new wine is put into fresh wineskins.
Mark|2|23|And He passed through the grainfields on the Sabbath, and His disciples began to go along, picking the ears of grain.
Mark|2|24|And the Pharisees said to Him, Look! Why are they doing on the Sabbath what is not lawful?
Mark|2|25|And He said to them, Have you never read what David did when he had need and became hungry, he and those with him;
Mark|2|26|How he entered into the house of God during the time of Abiathar the high priest and ate the bread of the Presence, which is not lawful for anyone to eat except the priests, and he gave also to those who were with him?
Mark|2|27|And He said to them, The Sabbath came into being for man, and not man for the Sabbath.
Mark|2|28|So then the Son of Man is Lord even of the Sabbath.
Mark|3|1|And He entered again into the synagogue; and there was a man there who had a withered hand.
Mark|3|2|And they were watching Him closely to see if He would heal him on the Sabbath, so that they might accuse Him.
Mark|3|3|And He said to the man who had the withered hand, Rise and stand in the midst.
Mark|3|4|And He said to them, Is it lawful on the Sabbath to do good or to do evil, to save life or to kill? But they remained silent.
Mark|3|5|And looking around at them with anger and being greatly grieved with the hardness of their heart, He said to the man, Stretch out your hand. And he stretched it out, and his hand was restored.
Mark|3|6|And the Pharisees went out and immediately took counsel with the Herodians against Him as to how they might destroy Him.
Mark|3|7|And Jesus withdrew with His disciples to the sea, and a great multitude from Galilee followed; and from Judea
Mark|3|8|And from Jerusalem and from Idumea and beyond the Jordan and around Tyre and Sidon, a great multitude, hearing what things He did, came to Him.
Mark|3|9|And He told His disciples to have a little boat ready near Him because of the crowd, so that they would not throng Him;
Mark|3|10|For He healed many, so that as many as had afflictions pressed toward Him to touch Him.
Mark|3|11|And the unclean spirits, when they beheld Him, fell before Him and cried out, saying, You are the Son of God!
Mark|3|12|And He charged them many times not to make Him known.
Mark|3|13|And He went up to the mountain and called to Him those whom He Himself wanted, and they went to Him.
Mark|3|14|And He appointed twelve, whom He also named apostles, so that they might be with Him and that He might send them to preach
Mark|3|15|And to have the authority to cast out the demons.
Mark|3|16|And He appointed the twelve: and to Simon He gave the name Peter;
Mark|3|17|And James the son of Zebedee, and John the brother of James, and He gave them the name, Boanerges, that is, Sons of Thunder;
Mark|3|18|And Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphaeus, and Thaddaeus, and Simon the Cananaean,
Mark|3|19|And Judas Iscariot, who also betrayed Him.
Mark|3|20|And He came into a house, and again a crowd came together, so that they could not even eat bread.
Mark|3|21|And when His relatives heard about it, they went out to lay hold of Him, for they said, He is beside Himself.
Mark|3|22|And the scribes who came down from Jerusalem said, He has Beelzebul, and by the ruler of the demons He casts out the demons.
Mark|3|23|And He called them to Himself and said to them in parables, How can Satan cast out Satan?
Mark|3|24|And if a kingdom is divided against itself, that kingdom is not able to stand;
Mark|3|25|And if a house is divided against itself, that house will not be able to stand;
Mark|3|26|And if Satan has risen up against himself and is divided, he is not able to stand but has come to an end.
Mark|3|27|But no one can enter into the house of the strong man and thoroughly plunder his goods unless he first binds the strong man, and then he will thoroughly plunder his house.
Mark|3|28|Truly I say to you that all sins will be forgiven the sons of men, and whatever blasphemies they blaspheme,
Mark|3|29|But whoever blasphemes against the Holy Spirit has no forgiveness forever, but is guilty of an everlasting sin.
Mark|3|30|He said this because they said, He has an unclean spirit.
Mark|3|31|And His mother and His brothers came, and standing outside, they sent word to Him and called Him.
Mark|3|32|And a crowd sat around Him, and they said to Him, Behold, Your mother and Your brothers and Your sisters are outside seeking You.
Mark|3|33|And He answered them and said, Who is My mother and My brothers?
Mark|3|34|And looking around at those sitting in a circle around Him, He said, Behold, My mother and My brothers!
Mark|3|35|For whoever does the will of God, this one is My brother and sister and mother.
Mark|4|1|And again He began to teach beside the sea, and a very great crowd was gathered unto Him, so that He stepped into a boat in the sea and sat down, and all the crowd was on the land, facing the sea.
Mark|4|2|And He taught them many things in parables and said to them in His teaching:
Mark|4|3|Listen! Behold, the sower went out to sow.
Mark|4|4|And as he sowed, some seed fell beside the way, and the birds came and devoured it.
Mark|4|5|And other seed fell on the rocky place, where it did not have much earth, and immediately it sprang up because it had no depth of earth.
Mark|4|6|And when the sun rose, it was scorched; and because it had no root, it withered.
Mark|4|7|And other seed fell into the thorns, and the thorns came up and utterly choked it, and it yielded no fruit.
Mark|4|8|And others fell into the good earth and yielded fruit, coming up and growing; and one bore thirtyfold, and one sixtyfold, and one a hundredfold.
Mark|4|9|And He said, He who has ears to hear, let him hear.
Mark|4|10|And when He was alone, those around Him, with the twelve, asked Him about the parables.
Mark|4|11|And He said to them, To you it has been given to know the mystery of the kingdom of God, but to those outside, all things are in parables,
Mark|4|12|In order that seeing they may see and not perceive, and hearing they may hear and not understand, lest they turn and it be forgiven them.
Mark|4|13|And He said to them, Do you not know this parable? And how will you know all the parables?
Mark|4|14|The sower sows the word.
Mark|4|15|And these are the ones beside the way, where the word is sown; and when they hear, immediately Satan comes and takes away the word which has been sown into them.
Mark|4|16|And likewise, these are the ones being sown on the rocky places, who, when they hear the word, immediately receive it with joy.
Mark|4|17|Yet they have no root in themselves, but last only for a time; then when affliction or persecution occurs because of the word, immediately they are stumbled.
Mark|4|18|And others are the ones being sown into the thorns; these are the ones who have heard the word,
Mark|4|19|And the anxieties of the age and the deceitfulness of riches and the lusts for other things enter in and utterly choke the word, and it becomes unfruitful.
Mark|4|20|And these are the ones sown on the good earth: those who hear the word and receive it and bear fruit, one thirtyfold, and one sixtyfold, and one a hundredfold.
Mark|4|21|And He said to them, Does the lamp come so that it may be placed under the bushel or under the bed? Does it not come that it may be placed on the lampstand?
Mark|4|22|For nothing is hidden except that it may be manifested, nor has anything become concealed but that it may come into the open.
Mark|4|23|If anyone has ears to hear, let him hear.
Mark|4|24|And He said to them, Take heed what you hear. With what measure you measure, it shall be measured to you, and it shall be added to you.
Mark|4|25|For he who has, it shall be given to him; and he who does not have, even what he has shall be taken away from him.
Mark|4|26|And He said, So is the kingdom of God: as if a man cast seed on the earth,
Mark|4|27|And sleeps and rises night and day, and the seed sprouts and lengthens — how, he does not know.
Mark|4|28|The earth bears fruit by itself: first a blade, then an ear, then full grain in the ear.
Mark|4|29|But when the fruit is ripe, immediately he sends forth the sickle, because the harvest has come.
Mark|4|30|And He said, How shall we liken the kingdom of God, or in what parable shall we present it?
Mark|4|31|It is like a mustard seed, which, when it is sown on the earth, is smaller than all the seeds on the earth.
Mark|4|32|And when it is sown, it comes up and becomes greater than all the herbs and produces great branches, so that the birds of heaven can roost under its shade.
Mark|4|33|And in many such parables He spoke the word to them as they were able to hear;
Mark|4|34|And without a parable He did not speak to them; but privately to His own disciples He explained all things.
Mark|4|35|And He said to them on that day when evening had fallen, Let us go over to the other side.
Mark|4|36|And leaving the crowd, they took Him along, just as He was, in the boat; and other boats were with Him.
Mark|4|37|And there arose a great windstorm, and the waves beat into the boat, so that the boat was already beginning to fill up.
Mark|4|38|And He was in the stern, sleeping on the cushion. And they woke Him and said to Him, Teacher, does it not matter to You that we are perishing?
Mark|4|39|And having awoken, He rebuked the wind and said to the sea, Be silent! Be still! And the wind ceased and there was a great calm.
Mark|4|40|And He said to them, Why are you cowardly in this way? How is it that you do not have faith?
Mark|4|41|And they became greatly frightened and said to one another, Who then is this, that even the wind and the sea obey Him?
Mark|5|1|And they came to the other side of the sea, into the region of the Gerasenes.
Mark|5|2|And when He came out of the boat, immediately, from out of the tombs, a man with an unclean spirit met Him,
Mark|5|3|Who had his dwelling among the tombs. And no one could bind him any longer, not even with a chain,
Mark|5|4|Because he had often been bound with shackles and chains, and the chains had been torn apart by him, and the shackles smashed, and no one was strong enough to subdue him.
Mark|5|5|And continually night and day, among the tombs and in the mountains, he cried out and gashed himself with stones.
Mark|5|6|And when he saw Jesus from a distance, he ran and worshipped Him,
Mark|5|7|And crying out with a loud voice, he said, What do I have to do with You, Jesus, Son of the Most High God? I adjure You by God, do not torment me!
Mark|5|8|For He had said to him, Come out of the man, unclean spirit.
Mark|5|9|And He questioned him, What is your name? And he said to Him, Legion is my name, because we are many.
Mark|5|10|And he entreated Him much not to send them out of the region.
Mark|5|11|Now there on the mountainside was a great herd of hogs feeding.
Mark|5|12|And they entreated Him, saying, Send us to the hogs, so that we may enter into them.
Mark|5|13|And He gave them permission. And the unclean spirits came out and entered into the hogs, and the herd, about two thousand, rushed down the steep slope into the sea, and they were drowned in the sea.
Mark|5|14|And those who were feeding them fled and reported it in the city and in the countryside. And they came to see what had happened.
Mark|5|15|And they came to Jesus and saw the demon-possessed man sitting down, clothed, and sane, the man who had had the legion, and they became frightened.
Mark|5|16|And those who had seen it related to them how it had happened to the demon-possessed man and concerning the hogs.
Mark|5|17|And they began to entreat Him to depart from their borders.
Mark|5|18|And as He got into the boat, the man who had been demon-possessed begged Him that he might stay with Him.
Mark|5|19|And He did not allow him, but said to him, Go to your house, to your own people, and report to them what great things the Lord has done for you, and how He has had mercy on you.
Mark|5|20|And he departed and began to proclaim in Decapolis what great things Jesus had done for him, and all marveled.
Mark|5|21|And when Jesus had crossed over again in the boat to the other side, a great crowd gathered to Him, and He was beside the sea.
Mark|5|22|And one of the rulers of the synagogue came, Jairus by name, and seeing Him, fell at His feet;
Mark|5|23|And he entreated Him much, saying, My little daughter is at the point of death. Please come and lay Your hands on her that she may be healed and live.
Mark|5|24|And He went with him, and a great crowd followed Him and pressed upon Him.
Mark|5|25|And a woman was there, who had a flow of blood for twelve years.
Mark|5|26|She had suffered much under many physicians and had spent everything she had and had not benefited at all, but rather became worse.
Mark|5|27|When she heard the things concerning Jesus, she came up in the crowd behind Him and touched His garment,
Mark|5|28|For she said, If I touch even His garments, I will be healed.
Mark|5|29|And immediately the fountain of her blood was dried up, and she knew in her body that she was cured of the affliction.
Mark|5|30|And immediately Jesus, realizing in Himself that power had gone out of Him, turned around in the crowd and said, Who touched My garments?
Mark|5|31|And His disciples said to Him, You see the crowd pressing upon You and You say, Who touched Me?
Mark|5|32|And He looked around to see her who had done this.
Mark|5|33|But the woman, frightened and trembling, knew what had happened to her, and she came and fell down before Him and told Him the whole truth.
Mark|5|34|And He said to her, Daughter, your faith has healed you. Go in peace and be well from your affliction.
Mark|5|35|While He was still speaking, some came from the house of the ruler of the synagogue, saying, Your daughter has died. Why bother the Teacher any longer?
Mark|5|36|But Jesus, overhearing the word spoken, said to the ruler of the synagogue, Do not be afraid — only believe.
Mark|5|37|And He did not allow anyone to accompany Him except Peter and James and John the brother of James.
Mark|5|38|And they came to the house of the ruler of the synagogue, and He saw a commotion and people weeping and wailing greatly.
Mark|5|39|And He entered in and said to them, Why do you make a commotion and weep? The child has not died but is sleeping.
Mark|5|40|And they laughed scornfully at Him. But He, putting them all out, took the father of the child and the mother and those with Him and went in to where the child was.
Mark|5|41|And He took hold of the child’s hand and said to her, Talitha koum! which being interpreted is, Little girl, to you I say, Arise!
